Action,Keyword ID,Keyword,Match Type,Status,Bid,Campaign ID,Ad Group ID
N/A,2208195502,ストレス 解消 アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2208195501,不安 アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2208195500,メンタルヘルス 無料,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2208195499,マインドフルネス 無料,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2208195498,セルフケア 無料,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596599,集中 アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205596598,感謝日記,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596597,アファメーション,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596596,禅 アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596595,仏教 アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596594,習慣 変える,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596593,悪い習慣 やめる,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205596592,強迫性障害,BROAD,PAUSED,100.0,2143249334,2144994932
N/A,2205594141,強迫観念,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594140,寂しい,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594139,孤独 解消,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594138,お酒 やめたい,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594137,禁酒 アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594136,アンガーマネジメント,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594135,イライラ 解消,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594134,怒り コントロール,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594133,自己嫌悪,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594132,自分を責める,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594131,自己肯定感 低い,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594130,自己肯定感,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594129,反芻思考,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594128,ぐるぐる思考,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594127,考えすぎ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594126,パニック 対処,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594125,不安障害,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594124,不安 解消,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594123,やる気 出ない,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594122,先延ばし 癖,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594121,先延ばし やめたい,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594120,朝起きる コツ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594119,目覚まし アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594118,起きれない,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594117,睡眠 改善,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594116,早寝 アプリ,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594115,夜更かし やめたい,BROAD,ACTIVE,100.0,2143249334,2144994932
N/A,2205594114,ライフコーチ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594113,日記 アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594112,目標管理,BROAD,ACTIVE,80.0,2143249334,2144994932
N/A,2205594111,生産性 アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594110,モチベーション アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594109,自己啓発 アプリ,BROAD,PAUSED,150.0,2143249334,2144994932
N/A,2205594108,セルフケア,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594107,マインドフルネス,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594106,瞑想アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594105,メンタルヘルス アプリ,BROAD,ACTIVE,200.0,2143249334,2144994932
N/A,2205594104,行動変容,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594103,自己改善アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594102,朝活アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594101,ルーティンアプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594100,習慣トラッカー,BROAD,ACTIVE,150.0,2143249334,2144994932
N/A,2205594099,習慣アプリ,BROAD,ACTIVE,150.0,2143249334,2144994932
